Index,Prime,Prime_Diff,Prime_Density
71270,899903,10.0,12.62667321453627
71271,899917,14.0,12.626692483618863
71272,899939,22.0,12.626823998204063
71273,899971,32.0,12.627095814684383
71274,899981,10.0,12.627058955579875
71275,900001,20.0,12.62716239915819
71276,900007,6.0,12.627069420281721
71277,900019,12.0,12.627060622641245
71278,900037,18.0,12.627136002693678
71279,900061,24.0,12.62729555689614
71280,900089,28.0,12.627511223344557
71281,900091,2.0,12.627362130160913
71282,900103,12.0,12.627353329031171
71283,900121,18.0,12.627428699689968
71284,900139,18.0,12.627504068234106
71285,900143,4.0,12.62738303991022
71286,900149,6.0,12.62729007098168
71287,900157,8.0,12.62722516026765
71288,900161,4.0,12.627104140949388
71289,900169,8.0,12.627039234664535
71290,900187,18.0,12.627114602328517
71291,900217,30.0,12.627358292070527
71292,900233,16.0,12.627405599506256
71293,900241,8.0,12.62734069263462
71294,900253,12.0,12.627331893286952
71295,900259,6.0,12.627238936811839
71296,900283,24.0,12.627398451526032
71297,900287,4.0,12.627277445053789
71298,900293,6.0,12.627184493253667
71299,900307,14.0,12.627203747598143
71300,900329,22.0,12.627335203366059
71301,900331,2.0,12.627186154471886
71302,900349,18.0,12.627261507391097
71303,900397,48.0,12.627757597857032
71304,900409,12.0,12.627748793896556
71305,900443,34.0,12.628048523946427
71306,900461,18.0,12.628123860544695
71307,900481,20.0,12.62822724276719
71308,900491,10.0,12.628190385370505
71309,900511,20.0,12.628293763760535
71310,900539,28.0,12.628509325480298
71311,900551,12.0,12.628500511842493
71312,900553,2.0,12.628351469598385
71313,900563,10.0,12.628314613043905
71314,900569,6.0,12.628221667554758
71315,900577,8.0,12.628156769263128
71316,900583,6.0,12.628063828593865
71317,900587,4.0,12.627942846726587
71318,900589,2.0,12.627793824840854
71319,900593,4.0,12.627672850152134
71320,900607,14.0,12.62769209197981
71321,900623,16.0,12.627739375499502
71322,900649,26.0,12.627926866885392
71323,900659,10.0,12.627890021451705
71324,900671,12.0,12.627881218103303
71325,900673,2.0,12.627732211706975
71326,900689,16.0,12.627779491349578
71327,900701,12.0,12.627770689921068
71328,900719,18.0,12.627846007178107
71329,900737,18.0,12.627921322323319
71330,900743,6.0,12.62782840319641
71331,900751,8.0,12.627763524975116
71332,900761,10.0,12.627726686480122
71333,900763,2.0,12.62757769896121
71334,900773,10.0,12.627540864104073
71335,900797,24.0,12.627700287376463
71336,900803,6.0,12.627607379163395
71337,900817,14.0,12.627626617323408
71338,900821,4.0,12.627505677198688
71339,900863,42.0,12.627917408430172
71340,900869,6.0,12.627824502382955
71341,900917,48.0,12.628320320713195
71342,900929,12.0,12.628311513554427
71343,900931,2.0,12.628162538721389
71344,900937,6.0,12.628069634447186
71345,900959,22.0,12.628200995164342
71346,900971,12.0,12.62819219017184
71347,900973,2.0,12.628043225363365
71348,900997,24.0,12.628202612546954
71349,901007,10.0,12.628165776675216
71350,901009,2.0,12.62801681850035
71351,901013,4.0,12.627895894941908
71352,901063,50.0,12.628419665881825
71353,901067,4.0,12.628298740066992
71354,901079,12.0,12.628289934691818
71355,901093,14.0,12.628309158433186
71356,901097,4.0,12.62818823925108
71357,901111,14.0,12.628207463878807
71358,901133,22.0,12.628338798733148
71359,901141,8.0,12.628273938816408
71360,901169,28.0,12.628489349775785
71361,901171,2.0,12.628340410027887
71362,901177,6.0,12.62824752669488
71363,901183,6.0,12.628154645964996
71364,901193,10.0,12.628117818507931
71365,901207,14.0,12.628137041967351
71366,901211,4.0,12.628016142140515
71367,901213,2.0,12.627867221544971
71368,901247,34.0,12.628166685349177
71369,901249,2.0,12.628017766817527
71370,901253,4.0,12.627896875437859
71371,901273,20.0,12.628000168135518
71372,901279,6.0,12.627907302583646
71373,901309,30.0,12.62815070124557
71374,901333,24.0,12.628310028862051
71375,901339,6.0,12.628217162872154
71376,901367,28.0,12.628432526339386
71377,901399,32.0,12.628703924233296
71378,901403,4.0,12.628583036790047
71379,901423,20.0,12.628686308297958
71380,901427,4.0,12.628565424488652
71381,901429,2.0,12.628416525405921
71382,901441,12.0,12.628407721834636
71383,901447,6.0,12.628314864883796
71384,901451,4.0,12.628193993051664
71385,901457,6.0,12.628101141696435
71386,901471,14.0,12.628120359734401
71387,901489,18.0,12.62819560984493
71388,901499,10.0,12.628158794195103
71389,901501,2.0,12.628009917494293
71390,901513,12.0,12.628001120605127
71391,901517,4.0,12.6278802650194
71392,901529,12.0,12.627871470192739
71393,901547,18.0,12.627946717465298
71394,901567,20.0,12.628049976188475
71395,901591,24.0,12.628209258351426
71396,901613,22.0,12.628340523278615
71397,901643,30.0,12.628583834054652
71398,901657,14.0,12.62860304210202
71399,901679,22.0,12.628734295998543
71400,901687,8.0,12.628669467787114
71401,901709,22.0,12.62880071707679
71402,901717,8.0,12.628735889750986
71403,901739,22.0,12.628867134434127
71404,901741,2.0,12.628718279088007
71405,901751,10.0,12.628681464883412
71406,901781,30.0,12.62892474021791
71407,901787,6.0,12.628831907235986
71408,901811,24.0,12.628991149451043
71409,901819,8.0,12.628926325813273
71410,901841,22.0,12.629057554964291
71411,901861,20.0,12.629160773550293
71412,901891,30.0,12.629404021733041
71413,901907,16.0,12.62945122036604
71414,901909,2.0,12.629302377685049
71415,901919,10.0,12.629265560456487
71416,901931,12.0,12.629256749187856
71417,901937,6.0,12.629163924555778
71418,901963,26.0,12.629351143969307
71419,901973,10.0,12.629314328119968
71420,901993,20.0,12.629417530103613
71421,901997,4.0,12.629296705450777
71422,902009,12.0,12.629287894486293
71423,902017,8.0,12.629223079400193
71424,902029,12.0,12.62921426971326
71425,902039,10.0,12.629177458872944
71426,902047,8.0,12.62911264805533
71427,902053,6.0,12.629019838436445
71428,902087,34.0,12.629319034552276
71429,902089,2.0,12.62917022497865
71430,902119,30.0,12.629413411731765
71431,902137,18.0,12.629488597387688
71432,902141,4.0,12.629367790346063
71433,902179,38.0,12.629722957176655
71434,902191,12.0,12.629714141725229
71435,902201,10.0,12.629677329040387
71436,902227,26.0,12.629864494092615
71437,902261,34.0,12.630163640690398
71438,902263,2.0,12.630014838041378
71439,902281,18.0,12.630090006858998
71440,902299,18.0,12.630165173572228
71441,902303,4.0,12.630044372279224
71442,902311,8.0,12.629979563841998
71443,902333,22.0,12.630110717635038
71444,902347,14.0,12.63012989194334
71445,902351,4.0,12.63000909790748
71446,902357,6.0,12.629916300422696
71447,902389,32.0,12.630187411647794
71448,902401,12.0,12.630178591423133
71449,902413,12.0,12.630169771445367
71450,902437,24.0,12.630328901329602
71451,902449,12.0,12.63032007949504
71452,902471,22.0,12.630451212002463
71453,902477,6.0,12.630358417421242
71454,902483,6.0,12.630265625437344
71455,902501,18.0,12.630340773913652
71456,902507,6.0,12.630247984773847
71457,902521,14.0,12.630267153672838
71458,902563,42.0,12.630678160597833
71459,902569,6.0,12.63058537063211
71460,902579,10.0,12.630548558634201
71461,902591,12.0,12.630539734960328
71462,902597,6.0,12.630446950827013
71463,902599,2.0,12.630298196269399
71464,902611,12.0,12.630289376469271
71465,902639,28.0,12.630504442734205
71466,902653,14.0,12.63052360563065
71467,902659,6.0,12.63043082821442
71468,902669,10.0,12.63039402249958
71469,902677,8.0,12.630329233653752
71470,902687,10.0,12.630292430390373
71471,902719,32.0,12.630563445313484
71472,902723,4.0,12.630442690843967
71473,902753,30.0,12.630685713486212
71474,902761,8.0,12.630620925091641
71475,902767,6.0,12.630528156698146
71476,902771,4.0,12.630407409480105
71477,902777,6.0,12.630314646669557
71478,902789,12.0,12.63030582836677
71479,902807,18.0,12.63038095104856
71480,902821,14.0,12.630400111919418
71481,902827,6.0,12.63030735440187
71482,902849,22.0,12.630438432052825
71483,902873,24.0,12.630597484716645
71484,902903,30.0,12.63084046779699
71485,902933,30.0,12.631083444079177
71486,902953,20.0,12.63118652603307
71487,902963,10.0,12.631149719529425
71488,902971,8.0,12.63108493733214
71489,902977,6.0,12.6309921806152
71490,902981,4.0,12.630871450552524
71491,902987,6.0,12.63077869941671
71492,903017,30.0,12.631021652772338
71493,903029,12.0,12.63101282643056
71494,903037,8.0,12.630948051584749
71495,903073,36.0,12.631274914329673
71496,903079,6.0,12.631182164037149
71497,903103,24.0,12.631341175154203
71498,903109,6.0,12.631248426529414
71499,903143,34.0,12.631547294367753
71500,903151,8.0,12.631482517482517
71501,903163,12.0,12.631473685682717
71502,903179,16.0,12.631520796621073
71503,903197,18.0,12.631595877096066
71504,903211,14.0,12.631615014544641
71505,903223,12.0,12.631606181385918
71506,903251,28.0,12.631821105921182
71507,903257,6.0,12.63172836225824
71508,903269,12.0,12.631719527884991
71509,903311,42.0,12.632130221370737
71510,903323,12.0,12.632121381624948
71511,903337,14.0,12.63214050985163
71512,903347,10.0,12.632103702875042
71513,903359,12.0,12.632094863870904
71514,903367,8.0,12.632030092009956
71515,903389,22.0,12.632161085087045
71516,903391,2.0,12.632012416801835
71517,903403,12.0,12.632003579568494
71518,903407,4.0,12.631882882630945
71519,903421,14.0,12.631902012052741
71520,903443,22.0,12.632032997762863
71521,903449,6.0,12.631940269291537
71522,903451,2.0,12.631791616565533
71523,903457,6.0,12.63169889406205
71524,903479,22.0,12.631829875286616
71525,903493,14.0,12.63184900384481
71526,903527,34.0,12.632147750468361
71527,903541,14.0,12.632166874047563
71528,903547,6.0,12.632074152779332
71529,903563,16.0,12.63212123754002
71530,903569,6.0,12.632028519502306
71531,903607,38.0,12.63238316254491
71532,903613,6.0,12.632290443437903
71533,903641,28.0,12.63250527728461
71534,903649,8.0,12.632440517795734
71535,903673,24.0,12.632599426853988
71536,903677,4.0,12.632478751957057
71537,903691,14.0,12.632497868236017
71538,903701,10.0,12.632461069641309
71539,903709,8.0,12.632396315296551
71540,903751,42.0,12.632806821358681
71541,903757,6.0,12.632714107994017
71542,903761,4.0,12.632593441614716
71543,903781,20.0,12.632696420334623
71544,903803,22.0,12.632827351000783
71545,903827,24.0,12.632986232441121
71546,903841,14.0,12.633005339222318
71547,903871,30.0,12.63324807469216
71548,903883,12.0,12.633239224017442
71549,903899,16.0,12.633286279333044
71550,903913,14.0,12.633305380852551
71551,903919,6.0,12.63321267347766
71552,903949,30.0,12.633455389087656
71553,903967,18.0,12.633530390060514
71554,903979,12.0,12.633521536182464
71555,904019,40.0,12.63390398993781
71556,904027,8.0,12.633839230812232
71557,904049,22.0,12.633970121721145
71558,904067,18.0,12.634045110260208
71559,904069,2.0,12.633896504981903
71560,904073,4.0,12.633775852431526
71561,904087,14.0,12.633794944173502
71562,904093,6.0,12.63370224420782
71563,904097,4.0,12.633581599429872
71564,904103,6.0,12.633488905036051
71565,904117,14.0,12.633507999720534
71566,904121,4.0,12.633387362714139
71567,904147,26.0,12.633574133329608
71568,904157,10.0,12.633537335121842
71569,904181,24.0,12.63369615336249
71570,904193,12.0,12.633687299147688
71571,904201,8.0,12.633622556622095
71572,904207,6.0,12.63352987201699
71573,904217,10.0,12.63349307699831
71574,904219,2.0,12.633344510576466
71575,904261,42.0,12.633754802654558
71576,904283,22.0,12.633885659997764
71577,904289,6.0,12.633792978191318
71578,904297,8.0,12.63372824052083
71579,904303,6.0,12.633635563503262
71580,904357,54.0,12.634213467449008
71581,904361,4.0,12.63409284586692
71582,904369,8.0,12.634028107624822
71583,904399,30.0,12.634270706732046
71584,904441,42.0,12.634680934286992
71585,904459,18.0,12.634755884612698
71586,904483,24.0,12.634914648115553
71587,904489,6.0,12.634821964881892
71588,904499,10.0,12.634785159523943
71589,904511,12.0,12.634776292447164
71590,904513,2.0,12.634627741304651
71591,904517,4.0,12.634507130784597
71592,904523,6.0,12.634414459716169
71593,904531,8.0,12.63434972692861
71594,904559,28.0,12.63456434896779
71595,904573,14.0,12.634583420629932
71596,904577,4.0,12.634462819151908
71597,904601,24.0,12.634621562355965
71598,904619,18.0,12.634696499902232
71599,904627,8.0,12.63463176860012
71600,904633,6.0,12.634539106145251
71601,904637,4.0,12.634418513707908
71602,904643,6.0,12.634325856819641
71603,904661,18.0,12.634400793262852
71604,904663,2.0,12.63425227640914
71605,904667,4.0,12.634131694714057
71606,904679,12.0,12.634122838868251
71607,904681,2.0,12.633974332118369
71608,904693,12.0,12.633965478717462
71609,904697,4.0,12.63384490776299
71610,904721,24.0,12.634003630777825
71611,904727,6.0,12.633910991328149
71612,904733,6.0,12.633818354465731
71613,904759,26.0,12.634004999092344
71614,904769,10.0,12.633968218504762
71615,904777,8.0,12.633903511834113
71616,904781,4.0,12.633782953529938
71617,904789,8.0,12.633718251253194
71618,904793,4.0,12.633597698902511
71619,904801,8.0,12.633533001019282
71620,904811,10.0,12.633496230103322
71621,904823,12.0,12.633487384984852
71622,904847,24.0,12.633646086398034
71623,904861,14.0,12.633665163425157
71624,904867,6.0,12.63357254551547
71625,904873,6.0,12.633479930191973
71626,904879,6.0,12.633387317454556
71627,904901,22.0,12.633518086754995
71628,904903,2.0,12.633369631987492
71629,904907,4.0,12.633249103016935
71630,904919,12.0,12.633240262459863
71631,904931,12.0,12.633231422149628
71632,904933,2.0,12.633082979673889
71633,904987,54.0,12.63366046375274
71634,904997,10.0,12.63362369824385
71635,904999,2.0,12.63347525650869
71636,905011,12.0,12.633466413535094
71637,905053,42.0,12.63387634881416
71638,905059,6.0,12.633783746056562
71639,905071,12.0,12.633774899147113
71640,905083,12.0,12.633766052484646
71641,905087,4.0,12.633645538169484
71642,905111,24.0,12.633804193071104
71643,905123,12.0,12.633795346370198
71644,905137,14.0,12.633814415722181
71645,905143,6.0,12.633721822876684
71646,905147,4.0,12.633601317589259
71647,905161,14.0,12.633620388850893
71648,905167,6.0,12.633527802590443
71649,905171,4.0,12.633407305056595
71650,905189,18.0,12.633482205163991
71651,905197,8.0,12.63341753778733
71652,905207,10.0,12.633380784904817
71653,905209,2.0,12.633232383849943
71654,905213,4.0,12.633111898847238
71655,905227,14.0,12.633130974809852
71656,905249,22.0,12.633261694763872
71657,905269,20.0,12.633364500327952
71658,905291,22.0,12.63349521337464
71659,905297,6.0,12.633402643073445
71660,905299,2.0,12.63325425620988
71661,905329,30.0,12.633496602056907
71662,905339,10.0,12.633459853199744
71663,905347,8.0,12.633395196963566
71664,905381,34.0,12.633693346729181
71665,905413,32.0,12.633963580548384
71666,905449,36.0,12.634289621298803
71667,905453,4.0,12.634169143399333
71668,905461,8.0,12.634104481777083
71669,905477,16.0,12.634151446231984
71670,905491,14.0,12.634170503697502
71671,905497,6.0,12.634077939473427
71672,905507,10.0,12.634041187632548
71673,905551,44.0,12.634478813500202
71674,905581,30.0,12.634721098306219
71675,905587,6.0,12.634628531566097
71676,905599,12.0,12.634619677437357
71677,905617,18.0,12.634694532416257
71678,905621,4.0,12.63457406735679
71679,905629,8.0,12.63450941000851
71680,905647,18.0,12.634584263392858
71681,905651,4.0,12.634463804913436
71682,905659,8.0,12.63439915180938
71683,905677,18.0,12.63447400359918
71684,905683,6.0,12.634381451927906
71685,905687,4.0,12.634261002999233
71686,905693,6.0,12.6341684568814
71687,905701,8.0,12.634103812406712
71688,905713,12.0,12.634094967079568
71689,905719,6.0,12.634002427150609
71690,905759,40.0,12.634384153996374
71691,905761,2.0,12.634235817606115
71692,905767,6.0,12.63414327958489
71693,905783,16.0,12.63419022777677
71694,905803,20.0,12.634292967333389
71695,905819,16.0,12.634339912127764
71696,905833,14.0,12.634358960053559
71697,905843,10.0,12.634322217108108
71698,905897,54.0,12.634899160367095
71699,905909,12.0,12.634890305304118
71700,905917,8.0,12.634825662482566
71701,905923,6.0,12.634733127850378
71702,905951,28.0,12.634947421271374
71703,905959,8.0,12.634882780357865
71704,905963,4.0,12.6347623563539
71705,905999,36.0,12.635088208632592
71706,906007,8.0,12.6350235684601
71707,906011,4.0,12.634903147530924
71708,906013,2.0,12.63475483906956
71709,906023,10.0,12.63471809675215
71710,906029,6.0,12.63462557523358
71711,906043,14.0,12.634644615191533
71712,906089,46.0,12.635109883980366
71713,906107,18.0,12.635184694546316
71714,906119,12.0,12.635175837353934
71715,906121,2.0,12.63502753956634
71716,906133,12.0,12.635018684812316
71717,906179,46.0,12.635483915947404
71718,906187,8.0,12.635419281073093
71719,906197,10.0,12.635382534614259
71720,906203,6.0,12.635290016731734
71721,906211,8.0,12.635225387264539
71722,906229,18.0,12.635300186832492
71723,906233,4.0,12.635179788910113
71724,906259,26.0,12.635366125704088
71725,906263,4.0,12.635245730219589
71726,906289,26.0,12.635432060898419
71727,906293,4.0,12.635311667851715
71728,906313,20.0,12.635414343073835
71729,906317,4.0,12.635293953631027
71730,906329,12.0,12.635285096891119
71731,906331,2.0,12.63513683065899
71732,906343,12.0,12.635127976356438
71733,906349,6.0,12.6350354787894
71734,906371,22.0,12.635166030055483
71735,906377,6.0,12.635073534536836
71736,906383,6.0,12.634981041596967
71737,906391,8.0,12.634916430851582
71738,906403,12.0,12.634907580361872
71739,906421,18.0,12.634982366634606
71740,906427,6.0,12.634889880122666
71741,906431,4.0,12.63476951812771
71742,906461,30.0,12.6350115692342
71743,906473,12.0,12.635002718035208
71744,906481,8.0,12.634938113291703
71745,906487,6.0,12.63484563384208
71746,906497,10.0,12.634808909207482
71747,906517,20.0,12.634911564246588
71748,906523,6.0,12.63481908903384
71749,906539,16.0,12.63486599116364
71750,906541,2.0,12.634717770034843
71751,906557,16.0,12.634764672269377
71752,906589,32.0,12.635034563496488
71753,906601,12.0,12.635025713210597
71754,906613,12.0,12.63501686317139
71755,906617,4.0,12.634896522890392
71756,906641,24.0,12.63505490830035
71757,906649,8.0,12.634990314533773
71758,906673,24.0,12.635148694222247
71759,906679,6.0,12.635056229880572
71760,906691,12.0,12.635047380156076
71761,906701,10.0,12.63501066038656
71762,906707,6.0,12.63491820183384
71763,906713,6.0,12.634825745857894
71764,906727,14.0,12.63484476896494
71765,906749,22.0,12.63497526649481
71766,906751,2.0,12.634827076888778
71767,906757,6.0,12.634734627335684
71768,906767,10.0,12.634697915505518
71769,906779,12.0,12.634689071883404
71770,906793,14.0,12.634708095304445
71771,906809,16.0,12.63475498460381
71772,906817,8.0,12.634690408515855
71773,906823,6.0,12.634597968595433
71774,906839,16.0,12.63464485746928
71775,906847,8.0,12.634580285614769
71776,906869,22.0,12.634710766830139
71777,906881,12.0,12.634701924014657
71778,906901,20.0,12.634804536208867
71779,906911,10.0,12.634767829030775
71780,906923,12.0,12.634758985789913
71781,906929,6.0,12.634666555216562
71782,906931,2.0,12.634518402942241
71783,906943,12.0,12.634509563545686
71784,906949,6.0,12.634417140309818
71785,906973,24.0,12.63457546841262
71786,907019,46.0,12.635040258546235
71787,907021,2.0,12.634892111385069
71788,907031,10.0,12.634855407589011
71789,907063,32.0,12.635125158450458
71790,907073,10.0,12.6350884524307
71791,907099,26.0,12.635274616595394
71792,907111,12.0,12.635265767773568
71793,907133,22.0,12.635396208544009
71794,907139,6.0,12.635303785831685
71795,907141,2.0,12.635155651507764
71796,907163,22.0,12.635286088361468
71797,907169,6.0,12.635193671044751
71798,907183,14.0,12.635212680018942
71799,907199,16.0,12.635259544004791
71800,907211,12.0,12.63525069637883
71801,907213,2.0,12.635102575173049
71802,907217,4.0,12.634982312470404
71803,907223,6.0,12.634889907106945
71804,907229,6.0,12.634797504317309
71805,907237,8.0,12.63473295731495
71806,907259,22.0,12.634863381890092
71807,907267,8.0,12.6347988357681
71808,907279,12.0,12.634789995543672
71809,907297,18.0,12.634864710551602
71810,907301,4.0,12.634744464559253
71811,907321,20.0,12.634847029006698
71812,907331,10.0,12.634810338105051
71813,907363,32.0,12.635079999442997
71814,907367,4.0,12.634959757150416
71815,907369,2.0,12.634811668871405
71816,907391,22.0,12.634942074189595
71817,907393,2.0,12.634793990280853
71818,907397,4.0,12.634673758667743
71819,907399,2.0,12.634525682618806
71820,907427,28.0,12.63473962684489
71821,907433,6.0,12.634647248019382
71822,907447,14.0,12.634666258249561
71823,907457,10.0,12.634629575484176
71824,907469,12.0,12.634620739585653
71825,907471,2.0,12.634472676644622
71826,907481,10.0,12.634435998106536
71827,907493,12.0,12.634427165272113
71828,907507,14.0,12.634446176978336
71829,907513,6.0,12.634353812526975
71830,907549,36.0,12.634679103438675
71831,907561,12.0,12.634670267711712
71832,907567,6.0,12.634577903998219
71833,907583,16.0,12.634624754639233
71834,907589,6.0,12.634532394130913
71835,907637,48.0,12.635024709403494
71836,907651,14.0,12.635043710674314
71837,907657,6.0,12.634951348191043
71838,907663,6.0,12.634858988279184
71839,907667,4.0,12.634738790907447
71840,907691,24.0,12.634896993318485
71841,907693,2.0,12.634748959507801
71842,907703,10.0,12.634712285292725
71843,907717,14.0,12.634731289060868
71844,907723,6.0,12.634638939925393
71845,907727,4.0,12.634518755654534
71846,907733,6.0,12.634426412047992
71847,907757,24.0,12.634584603393321
71848,907759,2.0,12.63443658835319
71849,907793,34.0,12.634733955935365
71850,907807,14.0,12.634752957550452
71851,907811,4.0,12.634632781728856
71852,907813,2.0,12.634484774258198
71853,907831,18.0,12.634559447761402
71854,907843,12.0,12.63455061652796
71855,907849,6.0,12.634458284044255
71856,907871,22.0,12.63458862168782
71857,907891,20.0,12.634691122646368
71858,907909,18.0,12.634765788082051
71859,907913,4.0,12.634645625460973
71860,907927,14.0,12.634664625661008
71861,907957,30.0,12.63490627739664
71862,907967,10.0,12.634869611199242
71863,907969,2.0,12.634721623088376
71864,907997,28.0,12.634935433596794
71865,907999,2.0,12.634787448688513
71866,908003,4.0,12.634667297470292
71867,908041,38.0,12.635020245731699
71868,908053,12.0,12.635011409806868
71869,908057,4.0,12.634891260487832
71870,908071,14.0,12.634910254626408
71871,908081,10.0,12.634873592965175
71872,908101,20.0,12.63497606856634
71873,908113,12.0,12.634967233870855
71874,908129,16.0,12.635014052369424
71875,908137,8.0,12.634949565217392
71876,908153,16.0,12.634996382659024
71877,908179,26.0,12.63518232536138
71878,908183,4.0,12.635062188708645
71879,908197,14.0,12.635081178090958
71880,908213,16.0,12.635127991096272
71881,908221,8.0,12.635063507741963
71882,908233,12.0,12.635054672936201
71883,908249,16.0,12.635101484356523
71884,908287,38.0,12.635454343108341
71885,908317,30.0,12.635695903178688
71886,908321,4.0,12.6355757727513
71887,908353,32.0,12.63584514585391
71888,908359,6.0,12.635752837747608
71889,908363,4.0,12.635632711541405
71890,908377,14.0,12.635651690082069
71891,908381,4.0,12.635531568624723
71892,908417,36.0,12.63585656262171
71893,908419,2.0,12.635708622536269
71894,908441,22.0,12.635838873897683
71895,908449,8.0,12.635774393212323
71896,908459,10.0,12.63573773227996
71897,908471,12.0,12.635728889939775
71898,908489,18.0,12.63580349940193
71899,908491,2.0,12.635655572400173
71900,908503,12.0,12.635646731571628
71901,908513,10.0,12.635610074964188
71902,908521,8.0,12.635545603738422
71903,908527,6.0,12.635453319054838
71904,908533,6.0,12.63536103693814
71905,908539,6.0,12.635268757388221
71906,908543,4.0,12.635148666314356
71907,908549,6.0,12.63505639228448
71908,908573,24.0,12.635214440674195
71909,908581,8.0,12.635149981226272
71910,908591,10.0,12.635113336114587
71911,908597,6.0,12.635021067708696
71912,908603,6.0,12.63492880186895
71913,908617,14.0,12.634947784128043
71914,908623,6.0,12.634855521873348
71915,908627,4.0,12.634735451574775
71916,908653,26.0,12.634921297068802
71917,908669,16.0,12.634968088212801
71918,908671,2.0,12.634820211908007
71919,908711,40.0,12.635200711912011
71920,908723,12.0,12.635191879866518
71921,908731,8.0,12.635127431487327
71922,908741,10.0,12.635090792803314
71923,908749,8.0,12.635026347621762
71924,908759,10.0,12.634989711361992
71925,908771,12.0,12.634980882864095
71926,908797,26.0,12.635166699107415
71927,908807,10.0,12.635130062424402
71928,908813,6.0,12.635037815593371
71929,908819,6.0,12.63494557132728
71930,908821,2.0,12.634797720005562
71931,908849,28.0,12.635011330302651
71932,908851,2.0,12.634863482177613
71933,908857,6.0,12.63477124546453
71934,908861,4.0,12.634651208051825
71935,908863,2.0,12.634503371098909
71936,908879,16.0,12.634550155693951
71937,908881,2.0,12.634402324255946
71938,908893,12.0,12.634393505518641
71939,908909,16.0,12.634440289689875
71940,908911,2.0,12.634292465943842
71941,908927,16.0,12.634339250218929
71942,908953,26.0,12.634525034055212
71943,908959,6.0,12.634432814867326
71944,908993,34.0,12.63472978983654
71945,909019,26.0,12.634915560497602
71946,909023,4.0,12.634795541100269
71947,909031,8.0,12.634731121520009
71948,909037,6.0,12.634638905876466
71949,909043,6.0,12.634546692796286
71950,909047,4.0,12.634426685198054
71951,909061,14.0,12.634445664410501
71952,909071,10.0,12.634409050478096
71953,909089,18.0,12.634483621252762
71954,909091,2.0,12.634335825666398
71955,909107,16.0,12.63438260023626
71956,909113,6.0,12.634290399688698
71957,909119,6.0,12.634198201703795
71958,909133,14.0,12.634217182245198
71959,909151,18.0,12.634291749468447
71960,909173,22.0,12.634421901056143
71961,909203,30.0,12.63466322035547
71962,909217,14.0,12.63468219337984
71963,909239,22.0,12.634812334116143
71964,909241,2.0,12.634664554499471
71965,909247,6.0,12.634572361564649
71966,909253,6.0,12.634480171191951
71967,909281,28.0,12.634693679047341
71968,909287,6.0,12.634601489550912
71969,909289,2.0,12.634453723130793
71970,909299,10.0,12.634417118243713
71971,909301,2.0,12.634269358491615
71972,909317,16.0,12.634316122936697
71973,909319,2.0,12.634168368693816
71974,909329,10.0,12.634131769805764
71975,909331,2.0,12.63398402222994
71976,909341,10.0,12.633947426920084
71977,909343,2.0,12.633799686010809
71978,909371,28.0,12.634013170691045
71979,909379,8.0,12.633948790619487
71980,909383,4.0,12.633828841344817
71981,909401,18.0,12.633903391172671
71982,909409,8.0,12.633839015309382
71983,909437,28.0,12.634052484614422
71984,909451,14.0,12.634071460324517
71985,909457,6.0,12.633979301243315
71986,909463,6.0,12.633887144722586
71987,909481,18.0,12.633961687526915
71988,909521,40.0,12.634341834750236
71989,909529,8.0,12.634277459056245
71990,909539,10.0,12.634240866787053
71991,909541,2.0,12.634093150532706
71992,909547,6.0,12.634001000111123
71993,909577,30.0,12.634242217993416
71994,909599,22.0,12.634372308803512
71995,909611,12.0,12.634363497465102
71996,909613,2.0,12.634215789766099
71997,909631,18.0,12.634290317652125
71998,909637,6.0,12.63419817217145
71999,909679,42.0,12.634606036194947
72000,909683,4.0,12.63448611111111
72001,909691,8.0,12.634421744142443
72002,909697,6.0,12.634329601955502
72003,909731,34.0,12.634626335013818
72004,909737,6.0,12.634534192544859
72005,909743,6.0,12.634442052635233
72006,909761,18.0,12.634516568063772
72007,909767,6.0,12.6344244309581
72008,909773,6.0,12.63433229641151
72009,909787,14.0,12.634351261647849
72010,909791,4.0,12.634231356756006
72011,909803,12.0,12.63422254933274
72012,909809,6.0,12.634130422707326
72013,909829,20.0,12.63423270798328
72014,909833,4.0,12.634112811397785
72015,909859,26.0,12.63429841005346
72016,909863,4.0,12.63417851588536
72017,909877,14.0,12.634197481150284
72018,909889,12.0,12.634188675053458
72019,909899,10.0,12.634152098751718
72020,909901,2.0,12.63400444321022
72021,909907,6.0,12.633912331125645
72022,909911,4.0,12.63379245230624
72023,909917,6.0,12.633700345722895
72024,909971,54.0,12.634274686215706
72025,909973,2.0,12.634127039222491
72026,909977,4.0,12.634007164079637
72027,910003,26.0,12.634192733280575
72028,910031,28.0,12.634406064308324
72029,910051,20.0,12.634508323036554
72030,910069,18.0,12.634582812716923
72031,910093,24.0,12.63474059779817
72032,910097,4.0,12.634620724122613
72033,910099,2.0,12.634473088723224
72034,910103,4.0,12.634353222089569
72035,910109,6.0,12.634261123065176
72036,910121,12.0,12.634252318285302
72037,910127,6.0,12.634160223218624
72038,910139,12.0,12.634151420083844
72039,910141,2.0,12.634003803495329
72040,910171,30.0,12.634244863964463
72041,910177,6.0,12.63415277411474
72042,910199,22.0,12.634282779489743
72043,910201,2.0,12.634135169273906
72044,910207,6.0,12.634043084781522
72045,910213,6.0,12.633951002845444
